code,name,country,latitude,longitude
KEGV,Eagle River Union Airport,US,45.92699814,-89.27610016
KEHA,Elkhart Morton County Airport,US,36.99509811,-101.8840027
KEHO,Shelby-Cleveland County Regional Airport,US,35.25019836,-81.6072998
KEHR,Henderson City County Airport,US,37.80759811,-87.69519806
KEIK,Erie Municipal Airport,US,40.016499,-105.050003
KEIW,County Memorial Airport,US,36.53969955,-89.59970093
KEK,Ekwok Airport,US,59.35329819,-157.477005
KEKA,Murray Field,US,40.80630112,-124.1169968
KEKM,Elkhart Municipal Airport,US,41.72090149,-86.01940155
KEKN,Elkins-Randolph County Regional Airport,US,38.89300156,-79.86260223
KEKO,Elko Regional Airport,US,40.81909943,-115.8059998
KEKQ,Wayne County Airport,US,36.85079956,-84.86009979
KEKS,Ennis Big Sky Airport,US,45.27819824,-111.6490021
KEKX,Addington Field / Elizabethtown Regional Airport,US,37.68040085,-85.93260193
KEKY,Bessemer Airport,US,33.30780029,-86.93299866
KELA,Eagle Lake Airport,US,29.60580063,-96.32299805
KELD,South Arkansas Regional Airport at Goodwin Field,US,33.21390152,-92.81880188
KELK,Elk City Regional Business Airport,US,35.4382019,-99.39420319
KELM,Elmira Corning Regional Airport,US,42.15470123,-76.9016037
KELN,Bowers Field,US,47.03139877,-120.5429993
KELO,Ely Municipal Airport,US,47.82839966,-91.84059906
KELP,El Paso International Airport,US,31.80150032,-106.4000015
KELY,Ely Airport Yelland Field,US,39.30879974,-114.8359985
KELZ,Wellsville Municipal Airport - Tarantine Field,US,42.1094017,-77.99970245
KEMM,Kemmerer Municipal Airport,US,41.83309937,-110.5589981
KEMP,Emporia Municipal Airport,US,38.32540131,-96.19300079
KEMT,San Gabriel Valley Airport,US,34.08100128,-118.038002
KEMV,Emporia Greensville Regional Airport,US,36.69260025,-77.48770142
KEND,Vance Air Force Base,US,36.35549927,-97.91459656
KENL,Centralia Municipal Airport,US,38.52170181,-89.09159851
KENV,Wendover Airport,US,40.7262001,-114.0429993
KENW,Kenosha Regional Airport,US,42.5929985,-87.9417038
KEOE,Newberry County Airport,US,34.30540085,-81.64320374
KEOK,Keokuk Municipal Airport,US,40.45959854,-91.43609619
KEOP,Pike County Airport,US,39.16379929,-82.93579865
KEOS,Neosho Hugh Robinson Airport,US,36.80410004,-94.39350128
KEPH,Ephrata Municipal Airport,US,47.31639862,-119.5110016
KEPM,Eastport Municipal Airport,US,44.91339874,-67.01889801
KEQA,Captain Jack Thomas El Dorado Airport,US,37.77019882,-96.82309723
KEQY,Charlotte-Monroe Executive Airport,US,35.01369858,-80.62689972
KERI,Erie International Tom Ridge Field,US,42.07659912,-80.18440247
KERV,Kerrville / Kerr County Airport at Louis Schreiner Field,US,29.97850037,-99.09190369
KERY,Luce County Airport,US,46.31570053,-85.46779633
KESC,Delta County Airport,US,45.72079849,-87.11199951
KESF,Esler Army Airfield / Esler Regional Airport,US,31.39439964,-92.30599976
KESN,Easton Airport / Newnam Field,US,38.79740143,-76.0719986
KEST,Estherville Municipal Airport,US,43.41469955,-94.74829865
KESW,Easton State Airport,US,47.25590134,-121.1900024
KETB,West Bend Municipal Airport,US,43.42539978,-88.13469696
KETC,Tarboro Edgecombe Airport,US,35.93669891,-77.55319977
KETH,Wheaton Municipal Airport,US,45.78430176,-96.54450226
KETN,Eastland Municipal Airport,US,32.41910172,-98.80950165
KEUF,Weedon Field,US,31.95820045,-85.12840271
KEUG,Mahlon Sweet Field,US,44.13539886,-123.2190018
KEUL,Caldwell Executive Airport,US,43.64720154,-116.6429977
KEVB,New Smyrna Beach Municipal Airport,US,29.05489922,-80.95800018
KEVM,Eveleth–Virginia Municipal Airport,US,47.42399979,-92.50440216
KEVU,Northwest Missouri Regional Airport,US,40.3586998,-94.92099762
KEVV,Evansville Regional Airport,US,38.0306015,-87.5358963
KEVW,Evanston-Uinta County Airport-Burns Field,US,41.27080154,-111.0469971
KEVY,Summit Airport,US,39.52629852,-75.72250366
KEWB,New Bedford Regional Airport,US,41.68030167,-70.96389771
KEWK,Newton City-County Airport,US,38.06489944,-97.27639771
KEWN,Coastal Carolina Regional Airport,US,35.06539917,-77.0483017
KEWR,Newark Liberty International Airport,US,40.67539978,-74.17949677
KEXX,Davidson County Executive Airport,US,35.77740097,-80.31999969
KEYE,Eagle Creek Airpark,US,39.82550049,-86.29759979
KEYF,Curtis L Brown Jr Field,US,34.60739899,-78.58409882
KEYW,Key West International Airport,US,24.55610085,-81.76679993
KEZF,Shannon Airport,US,38.263843,-77.452089
KEZI,Kewanee Municipal Airport,US,41.20410156,-89.97380066
KEZM,Heart of Georgia Regional Airport,US,32.20780182,-83.13150024
KEZZ,Cameron Memorial Airport,US,39.73300171,-94.27680206
KF00,Jones Field,US,33.61859894,-96.17970276
KF01,Quanah Municipal Airport,US,34.28079987,-99.75859833
KF05,Wilbarger County Airport,US,34.21979904,-99.28780365
KF06,Marian Airpark,US,34.84939957,-100.2009964
KF08,Eufaula Municipal Airport,US,35.29999924,-95.62529755
KF10,Henryetta Municipal Airport,US,35.4117012,-96.01580048
KF14,Wichita Valley Airport,US,33.95130157,-98.62010193
KF17,Center Municipal Airport,US,31.83909988,-94.15789795
KF21,Memphis Municipal Airport,US,34.74819946,-100.5309982
KF22,Perry Municipal Airport,US,36.37860107,-97.27890015
KF24,Minden Airport,US,32.6391983,-93.3003006
KF29,Clarence E Page Municipal Airport,US,35.49629974,-97.82479858
KF30,Sulphur Municipal Airport,US,34.52930069,-96.99019623
KF31,Lake Texoma State Park Airport,US,33.99509811,-96.64230347
KF32,Healdton Municipal Airport,US,34.25329971,-97.47389984
KF34,Firebaugh Airport,US,36.86320114,-120.4680023
KF35,Possum Kingdom Airport,US,32.9192009,-98.43979645
KF36,Cordell Municipal Airport,US,35.30260086,-98.96749878
KF37,Carrizozo Municipal Airport,US,33.64580154,-105.9039993
KF41,Ennis Municipal Airport,US,32.3348999,-96.66600037
KF43,El Dorado Downtown Airport-Stevens Field,US,33.19540024,-92.66329956
KF44,Athens Municipal Airport,US,32.16930008,-95.82839966
KF45,North Palm Beach County General Aviation Airport,US,26.84250069,-80.22689819
KF46,Rockwall Municipal Airport,US,32.93519974,-96.436203
KF47,St George Island Airport,US,29.64970016,-84.92009735
KF49,Slaton Municipal Airport,US,33.48970032,-101.6600037
KF51,Winnsboro Municipal Airport,US,32.93460083,-95.28050232
KF53,Franklin County Airport,US,33.21929932,-95.2417984
KF56,Arledge Field,US,32.91419983,-99.73600006
KF62,Hayfork Airport,US,40.54639816,-123.189003
KF68,Anadarko Municipal Airport,US,35.0564003,-98.2641983
KF69,Air Park Dallas Airport,US,33.02750015,-96.83809662
KF70,French Valley Airport,US,33.5821991,-117.1259995
KF72,Franklin Field,US,38.31079865,-121.4229965
KF75,Harrison Field of Knox City Airport,US,33.43389893,-99.81439972
KF82,Town & Country Airpark,US,33.49060059,-101.8130035
KF84,Stigler Regional Airport,US,35.29410172,-95.09390259
KF85,Cochran County Airport,US,33.72660065,-102.7369995
KF86,Caldwell Parish Airport,US,32.11780167,-92.0535965
KF87,Union Parish Airport,US,32.72880173,-92.33850098
KF88,Jonesboro Airport,US,32.20640182,-92.73300171
KF89,Winnsboro Municipal Airport,US,32.15829849,-91.69999695
KF97,Seagraves Airport,US,32.94580078,-102.5410004
KF98,Yoakum County Airport,US,33.21229935,-102.8320007
KF99,Holdenville Municipal Airport,US,35.09030151,-96.41670227
KFAF,Felker Army Air Field,US,37.13499832,-76.61329651
KFAM,Farmington Regional Airport,US,37.75590134,-90.43139648
KFAR,Hector International Airport,US,46.93289948,-96.81610107
KFAT,Fresno Yosemite International Airport,US,36.78350067,-119.7289963
KFAY,Fayetteville Regional Airport - Grannis Field,US,34.98429871,-78.88700104
KFBG,Simmons Army Air Field,US,35.13140106,-78.94429779
KFBL,Faribault Municipal Airport-Liz Wall Strohfus Field,US,44.33150101,-93.31809998
KFBR,Fort Bridger Airport,US,41.38679886,-110.4160004
KFBY,Fairbury Municipal Airport,US,40.18799973,-97.16919708
KFCH,Fresno Chandler Executive Airport,US,36.73500061,-119.8249969
KFCI,Richmond Executive-Chesterfield County Airport,US,37.41230011,-77.53079987
KFCM,Flying Cloud Airport,US,44.82839966,-93.4661026
KFCS,Butts AAF (Fort Carson) Air Field,US,38.68299866,-104.762001
KFCY,Forrest City Municipal Airport,US,34.94609833,-90.77490234
KFDK,Frederick Municipal Airport,US,39.4095993,-77.38040161
KFDR,Frederick Regional Airport,US,34.36059952,-98.98930359
KFDW,Fairfield County Airport,US,34.31010056,-81.11389923
KFDY,Findlay Airport,US,41.01879883,-83.66609955
KFEP,Albertus Airport,US,42.23989868,-89.59010315
KFET,Fremont Municipal Airport,US,41.4557991,-96.52870178
KFFA,First Flight Airport,US,36.014599,-75.6735
KFFC,Peachtree City Falcon Field,US,33.36169815,-84.57849884
KFFL,Fairfield Municipal Airport,US,41.05899811,-91.9815979
KFFM,Fergus Falls Municipal Airport - Einar Mickelson Field,US,46.28929901,-96.16230011
KFFO,Wright-Patterson Air Force Base,US,39.81489944,-84.06510162
KFFT,Capital City Airport,US,38.17950058,-84.91249847
KFFX,Fremont Municipal Airport,US,43.445801,-85.996597
KFFZ,Falcon Field,US,33.45589828,-111.7340012
KFGU,Collegedale Municipal Airport,US,35.04000092,-85.01979828
KFGX,Fleming Mason Airport,US,38.53919983,-83.75140381
KFHR,Friday Harbor Airport,US,48.52659988,-123.0250015
KFHU,Sierra Vista Municipal Airport / Libby Army Air Field,US,31.58760071,-110.3669968
KFIG,Clearfield Lawrence Airport,US,41.05059814,-78.42079926
KFIT,Fitchburg Municipal Airport,US,42.55770111,-71.76540375
KFKA,Fillmore County Airport,US,43.67829895,-92.18710327
KFKL,Venango Regional Airport,US,41.37009811,-79.86329651
KFKN,Franklin Regional Airport,US,36.69919968,-76.91049957
KFKR,Frankfort Clinton County Regional Airport,US,40.27270126,-86.56890106
KFKS,Frankfort Dow Memorial Field,US,44.62939835,-86.2059021
KFLD,Fond du Lac County Airport,US,43.77909851,-88.48619843
KFLG,Flagstaff Pulliam International Airport,US,35.13119888,-111.6790009
KFLL,Fort Lauderdale Hollywood International Airport,US,26.07690048,-80.16649628
KFLO,Florence Regional Airport,US,34.18529892,-79.73390198
KFLP,Marion County Regional Airport,US,36.28659821,-92.59690094
KFLV,Sherman Army Air Field,US,39.37590027,-94.91840363
KFLX,Fallon Municipal Airport,US,39.49440002,-118.7570038
KFME,Tipton Airport,US,39.08549881,-76.76480103
KFMH,Cape Cod Coast Guard Air Station,US,41.66730118,-70.5388031
KFMM,Fort Morgan Municipal Airport,US,40.3409996,-103.8099976
KFMN,Four Corners Regional Airport,US,36.74110031,-108.2399979
KFMY,Page Field,US,26.57999992,-81.87110138
KFMZ,Fairmont State Airport,US,40.5945015,-97.57109833
KFNB,Brenner Field,US,40.08349991,-95.59570313
KFNL,Northern Colorado Regional Airport,US,40.46229935,-105.0169983
KFNT,Bishop International Airport,US,42.97269821,-83.74349976
KFOA,Flora Municipal Airport,US,38.65829849,-88.45709991
KFOD,Fort Dodge Regional Airport,US,42.54759979,-94.20570374
KFOE,Topeka Regional Airport,US,38.96559906,-95.6780014
KFOK,Francis S Gabreski Airport,US,40.83620071,-72.63899994
KFOM,Fillmore Municipal Airport,US,38.95420074,-112.3700027
KFOT,Rohnerville Airport,US,40.55730057,-124.1380005
KFOZ,Bigfork Municipal Airport,US,47.78659821,-93.65329742
KFPK,Fitch H Beach Airport,US,42.56999969,-84.81369781
KFPR,St Lucie County International Airport,US,27.49729919,-80.37940216
KFQD,Rutherford County Marchman Field,US,35.42139816,-81.93720245
KFRG,Republic Airport,US,40.73460007,-73.42169952
KFRH,French Lick Municipal Airport,US,38.50439835,-86.64630127
KFRI,Marshall Army Air Field,US,39.04869843,-96.77069855
KFRM,Fairmont Municipal Airport,US,43.64929962,-94.42510223
KFRR,Front Royal Warren County Airport,US,38.91730118,-78.25869751
KFSD,Sioux Falls Regional Airport / Joe Foss Field,US,43.57260132,-96.75370026
KFSE,Fosston Municipal Airport-Anderson Field,US,47.59749985,-95.77500153
KFSI,Henry Post Army Air Field,US,34.65670013,-98.40219879
KFSK,Fort Scott Municipal Airport,US,37.8044014,-94.76940155
KFSM,Fort Smith Regional Airport,US,35.33359909,-94.38140106
KFSO,Franklin County State Airport,US,44.93619919,-73.09690094
KFST,Fort Stockton Pecos County Airport,US,30.92009926,-102.927002
KFSU,Fort Sumner Municipal Airport,US,34.48329926,-104.2170029
KFSW,Fort Madison Municipal Airport,US,40.66450119,-91.32939911
KFTG,Colorado Air and Space Port,US,39.79399872,-104.5650024
KFTK,Godman Army Air Field,US,37.9117012,-85.97810364
KFTT,Elton Hensley Memorial Airport,US,38.8409996,-91.99990082
KFTW,Fort Worth Meacham International Airport,US,32.8302002,-97.36250305
KFTY,Fulton County Airport Brown Field,US,33.77870178,-84.53009796
KFUL,Fullerton Municipal Airport,US,33.87110138,-117.9850006
KFVE,Northern Aroostook Regional Airport,US,47.28820038,-68.32109833
KFVX,Farmville Regional Airport,US,37.35169983,-78.44069672
KFWA,Fort Wayne International Airport,US,40.96269989,-85.21269989
KFWC,Fairfield Municipal Airport,US,38.37799835,-88.42220306
KFWN,Sussex Airport,US,41.1955986,-74.62480164
KFWQ,Rostraver Airport,US,40.20759964,-79.83809662
KFWS,Fort Worth Spinks Airport,US,32.57249832,-97.30970001
KFXE,Fort Lauderdale Executive Airport,US,26.19759941,-80.18090057
KFXY,Forest City Municipal Airport,US,43.24060059,-93.62689972
KFYE,Fayette County Airport,US,35.20090103,-89.39559937
KFYJ,Middle Peninsula Regional Airport,US,37.520901,-76.771301
KFYM,Fayetteville Municipal Airport,US,35.05179977,-86.56639862
KFYV,Drake Field,US,36.01319885,-94.17199707
KFZG,Fitzgerald Municipal Airport,US,31.67650032,-83.27459717
KFZI,Fostoria Metropolitan Airport,US,41.19079971,-83.40219879
KFZY,Oswego County Airport,US,43.35639954,-76.3946991
KGAD,Northeast Alabama Regional Airport,US,33.96580124,-86.10109711
KGAF,Hutson Field,US,48.40579987,-97.38359833
KGAG,Gage Heibeck Airport,US,36.3030014,-99.77639771
KGAI,Montgomery County Airpark,US,39.17179871,-77.17189789
KGAO,South Lafourche Leonard Miller Jr Airport,US,29.45000076,-90.26110077
KGAS,Gallia Meigs Regional Airport,US,38.83039856,-82.16860199
KGBD,Great Bend Municipal Airport,US,38.35789871,-98.85739899
KGBG,Galesburg Municipal Airport,US,40.93090057,-90.43650055
KGBN,Gila Bend Air Force Auxiliary Airport,US,32.89920044,-112.7200012
KGBR,Walter J. Koladza Airport,US,42.18450165,-73.40840149
KGCC,Northeast Wyoming Regional Airport,US,44.35699844,-105.5439987
KGCD,Grant County Regional Airport / Ogilvie Field,US,44.41090012,-118.9639969
KGCK,Garden City Regional Airport,US,37.93920135,-100.7229996
KGCM,Claremore Regional Airport,US,36.29990005,-95.479599
KGCN,Grand Canyon National Park Airport,US,35.94300079,-112.1569977
KGCT,Guthrie County Regional Airport,US,41.69169998,-94.43509674
KGCY,Greeneville Municipal Airport,US,36.18709946,-82.82289886
KGDB,Granite Falls Municipal Airport / Lenzen-Roe Memorial Field,US,44.75799942,-95.55879974
KGDJ,Granbury Regional Airport,US,32.435304,-97.826913
KGDM,Gardner Municipal Airport,US,42.55379868,-72.01750183
KGDV,Dawson Community Airport,US,47.14339828,-104.814003
KGDW,Gladwin Zettel Memorial Airport,US,43.97169876,-84.48290253
KGED,Delaware Coastal Airport,US,38.684101,-75.364899
KGEG,Spokane International Airport,US,47.61389923,-117.5439987
KGEO,Brown County Airport,US,38.88669968,-83.88379669
KGEU,Glendale Municipal Airport,US,33.51810074,-112.3000031
KGEV,Ashe County Airport,US,36.43230057,-81.42700195
KGEY,South Big Horn County Airport,US,44.526798,-108.082001
KGEZ,Shelbyville Municipal Airport,US,39.57109833,-85.80439758
KGFK,Grand Forks International Airport,US,47.95930099,-97.18119812
KGFL,Floyd Bennett Memorial Airport,US,43.33570099,-73.60870361
KGFZ,Greenfield Municipal Airport,US,41.3266983,-94.4661026
KGGE,Georgetown County Airport,US,33.30960083,-79.32620239
KGGF,Grant Municipal Airport,US,40.87519836,-101.7369995
KGGG,East Texas Regional Airport,US,32.39250183,-94.7201004
KGGI,Grinnell Regional Airport,US,41.71500015,-92.74250031
KGGP,Logansport Cass County Airport,US,40.71120071,-86.38300323
KGGW,Glasgow Valley County Airport Wokal Field,US,48.21640015,-106.6220016
KGHG,Marshfield Municipal George Harlow Field,US,42.09540176,-70.67610168
KGHM,Centerville Municipal Airport,US,35.8321991,-87.44750214
KGHW,Glenwood Municipal Airport,US,45.64810181,-95.32289886
KGIF,Winter Haven Regional Airport - Gilbert Field,US,28.05850029,-81.75789642
KGJT,Grand Junction Regional Airport,US,39.13499832,-108.5439987
KGKJ,Port Meadville Airport,US,41.62319946,-80.22270203
KGKT,Gatlinburg-Pigeon Forge Airport,US,35.85889816,-83.53790283
KGKY,Arlington Municipal Airport,US,32.67200089,-97.09629822
KGLD,Goodland Municipal Airport,US,39.37469864,-101.7050018
KGLE,Gainesville Municipal Airport,US,33.66120148,-97.19950104
KGLH,Mid Delta Regional Airport,US,33.49689865,-90.98210144
KGLR,Gaylord Regional Airport,US,45.01449966,-84.71700287
KGLS,Scholes International At Galveston Airport,US,29.27350044,-94.85910034
KGLW,Glasgow Municipal Airport,US,37.02949905,-85.96240234
KGLY,Clinton Memorial Airport,US,38.35269928,-93.68910217
KGMJ,Grove Municipal Airport,US,36.61389923,-94.73860168
KGMU,Greenville Downtown Airport,US,34.84049988,-82.34860229
KGNB,Granby Grand County Airport,US,40.0909996,-105.9260025
KGNC,Gaines County Airport,US,32.67850113,-102.6650009
KGNF,Grenada Municipal Airport,US,33.84140015,-89.8085022
KGNG,Gooding Municipal Airport,US,42.91650009,-114.7740021
KGNT,Grants-Milan Municipal Airport,US,35.17739868,-107.9100037
KGNV,Gainesville Regional Airport,US,29.69059944,-82.2806015
KGOK,Guthrie-Edmond Regional Airport,US,35.85520172,-97.41739655
KGON,Groton New London Airport,US,41.32500076,-72.04799652
KGOO,Nevada County Airport,US,39.2237587,-121.0107574
KGOV,Grayling Army Air Field,US,44.67919922,-84.73480225
KGPH,Midwest National Air Center Airport,US,39.34000015,-94.30840302
KGPI,Glacier Park International Airport,US,48.29880142,-114.2679977
KGPM,Grand Prairie Municipal Airport,US,32.7043,-97.046898
KGPT,Gulfport Biloxi International Airport,US,30.41500092,-89.08229828
KGPZ,Grand Rapids Itasca Co-Gordon Newstrom field,US,47.21469879,-93.51319885
KGQQ,Galion Municipal Airport,US,40.75009918,-82.72840118
KGRB,Austin Straubel International Airport,US,44.49380112,-88.13369751
KGRD,Greenwood County Airport,US,34.24819946,-82.16729736
KGRE,Greenville Airport,US,38.84120178,-89.37650299
KGRF,Gray Army Air Field,US,47.08739853,-122.5839996
KGRI,Central Nebraska Regional Airport,US,40.97719955,-98.31479645
KGRK,Killeen Regional Airport / Robert Gray Army Airfield,US,31.07990074,-97.83509827
KGRN,Gordon Municipal Airport,US,42.80199814,-102.1809998
KGRR,Gerald R. Ford International Airport,US,42.87659836,-85.54219818
KGSB,Seymour Johnson Air Force Base,US,35.33470154,-77.97949982
KGSH,Goshen Municipal Airport,US,41.52529907,-85.80169678
KGSO,Piedmont Triad International Airport,US,36.09109879,-79.94470215
KGSP,Greenville Spartanburg International Airport,US,34.88290024,-82.22859955
KGTB,Wheeler Sack Army Air Field,US,44.04550171,-75.72579956
KGTE,Gothenburg Municipal Airport,US,40.92879868,-100.1480026
KGTF,Great Falls International Airport,US,47.46929932,-111.3840027
KGTG,Grantsburg Municipal Airport,US,45.79679871,-92.66829681
KGTR,Golden Triangle Regional Airport,US,33.45930099,-88.59130096
KGTU,Georgetown Executive Airport at Johnny Gantt Field,US,30.68589973,-97.67790222
KGUC,Gunnison Crested Butte Regional Airport,US,38.53239822,-106.9449997
KGUP,Gallup Municipal Airport,US,35.50830078,-108.8010025
KGUS,Grissom Air Reserve Base,US,40.63579941,-86.16790009
KGUY,Guymon Municipal Airport,US,36.69309998,-101.5070038
KGVL,Lee Gilmer Memorial Airport,US,34.26710129,-83.83789825
KGVQ,Genesee County Airport,US,43.0318985,-78.17990112
KGVT,Majors Airport,US,33.07889938,-96.06520081
KGWB,De Kalb County Airport,US,41.30709839,-85.0734024
KGWO,Greenwood–Leflore Airport,US,33.49909973,-90.08799744
KGWR,Gwinner Roger Melroe Field,US,46.22439957,-97.645401
KGWS,Glenwood Springs Municipal Airport,US,39.5121994,-107.314003
KGWW,Wayne Executive Jetport,US,35.45510101,-77.97129822
KGXY,Greeley–Weld County Airport,US,40.45619965,-104.6320038
KGYB,Giddings-Lee County Airport,US,30.17469978,-96.98069763
KGYH,Donaldson Field Airport,US,34.74990082,-82.38500214
KGYI,North Texas Regional Airport Perrin Field,US,33.72629929,-96.67259979
KGYL,Glencoe Municipal Airport,US,44.75899887,-94.08599854
KGYR,Phoenix Goodyear Airport,US,33.41360092,-112.3850021
KGYY,Gary Chicago International Airport,US,41.62129974,-87.42169952
KGZH,Evergreen Regional Airport/Middleton Field,US,31.40929985,-87.04750061
KGZS,Abernathy Field,US,35.15980148,-87.06060028
KH04,Vinita Municipal Airport,US,36.63700104,-95.15139771
KH05,Wilburton Municipal Airport,US,34.92419815,-95.39399719
KH17,Buffalo Municipal Airport,US,37.65029907,-93.09030151
KH19,Bowling Green Municipal Airport,US,39.3730011,-91.22329712
KH21,Camdenton Memorial Airport,US,37.97900009,-92.69409943
KH34,Huntsville Municipal Airport,US,36.08060074,-93.75879669
KH35,Clarksville Municipal Airport,US,35.47119904,-93.43470001
KH37,Herlong Airport,US,40.13779831,-120.1839981
KH58,Owen Field,US,37.17720032,-92.73560333
KH68,Hefner Easley Airport,US,35.96730042,-95.34159851
KH70,Stratford Field,US,36.34320068,-102.0530014
KH71,Mid America Industrial Airport,US,36.2322998,-95.33010101
KH76,Pawhuska Municipal Airport,US,36.67610168,-96.40579987
KH79,Eldon Model Airpark,US,38.36289978,-92.57530212
KH88,A Paul Vance Fredericktown Regional Airport,US,37.6004982,-90.28900146
KH92,Hominy Municipal Airport,US,36.44720078,-96.3871994
KH96,Benton Municipal Airport,US,38.01399994,-88.93450165
KHAB,Marion County Rankin Fite Airport,US,34.12450027,-87.99790192
KHAE,Hannibal Regional Airport,US,39.73109818,-91.44519806
KHAF,Half Moon Bay Airport,US,37.51850128,-122.5070038
KHAI,Three Rivers Municipal Dr Haines Airport,US,41.96039963,-85.60119629
KHAO,Butler Co Regional Airport - Hogan Field,US,39.36640167,-84.53109741
KHBC,Mohall Municipal Airport,US,48.77159882,-101.5410004
KHBG,Hattiesburg Bobby L Chain Municipal Airport,US,31.27050018,-89.26029968
KHBI,Asheboro Regional Airport,US,35.64749908,-79.89810181
KHBR,Hobart Regional Airport,US,34.99890137,-99.05439758
KHBV,Jim Hogg County Airport,US,27.35440063,-98.74250031
KHBZ,Heber Springs Municipal Airport,US,35.50889969,-92.01879883
KHCD,Hutchinson Municipal Butler Field,US,44.86470032,-94.38610077
KHCO,Hallock Municipal Airport,US,48.75690079,-96.9484024
KHDC,Hammond Northshore Regional Airport,US,30.52799988,-90.42559814
KHDE,Brewster Field,US,40.45899963,-99.33589935
KHDN,Yampa Valley Airport,US,40.48669815,-107.2340012
KHDO,South Texas Regional Airport at Hondo,US,29.36400032,-99.18509674
KHEE,Thompson-Robbins Airport,US,34.58589935,-90.67759705
KHEF,Manassas Regional Airport/Harry P. Davis Field,US,38.72769928,-77.51879883
KHEG,Herlong Airport,US,30.26679993,-81.81210327
KHEI,Hettinger Municipal Airport,US,46.02000046,-102.6610031
KHEQ,Holyoke Airport,US,40.57529831,-102.2770004
KHEZ,Natchez–Adams County Airport / Hardy-Anders Field,US,31.62059975,-91.30590057
KHFD,Hartford Brainard Airport,US,41.73160172,-72.64980316
KHFF,Mackall Army Air Field,US,35.03430176,-79.50630188
KHFJ,Monett Regional Airport,US,36.9131012,-94.01290131
KHFY,Indy South Greenwood Airport,US,39.62260056,-86.08889771
KHGR,Hagerstown Regional Richard A Henson Field,US,39.70669937,-77.74030304
KHHF,Hemphill County Airport,US,35.89009857,-100.4100037
KHHG,Huntington Municipal Airport,US,40.85319901,-85.4661026
KHHR,Jack Northrop Field Hawthorne Municipal Airport,US,33.92250061,-118.3430023
KHHW,Stan Stamper Municipal Airport,US,34.04059982,-95.54190063
KHIB,Range Regional Airport,US,47.39170074,-92.84780121
KHIE,Mount Washington Regional Airport,US,44.36729813,-71.55349731
KHIF,Hill Air Force Base,US,41.14039993,-111.9840012
KHIG,Higginsville Industrial Municipal Airport,US,39.07830048,-93.6792984
KHII,Lake Havasu City International Airport,US,34.58060074,-114.3649979
KHIO,Portland Hillsboro Airport,US,45.54959869,-122.9599991
KHJH,Hebron Municipal Airport,US,40.15530014,-97.59200287
KHJO,Hanford Municipal Airport,US,36.32300186,-119.6320038
KHKA,Blytheville Municipal Airport,US,35.94729996,-89.83100128
KHKS,Hawkins Field,US,32.34289932,-90.22669983
KHKY,Hickory Regional Airport,US,35.73500061,-81.39730072
KHLB,Batesville Airport,US,39.35129929,-85.25839996
KHLC,Hill City Municipal Airport,US,39.38710022,-99.83129883
KHLG,Wheeling Ohio County Airport,US,40.16859818,-80.65129852
KHLM,Park Township Airport,US,42.793701,-86.1661
KHLN,Helena Regional Airport,US,46.60839844,-111.9980011
KHLX,Twin County Airport,US,36.76039886,-80.82479858
KHMN,Holloman Air Force Base,US,32.84619904,-106.125
KHMT,Hemet Ryan Airport,US,33.73070145,-117.0289993
KHMZ,Bedford County Airport,US,40.09030151,-78.52059937
KHNB,Huntingburg Airport,US,38.24909973,-86.96240234
KHND,Henderson Executive Airport,US,35.98080063,-115.1350021
KHNR,Harlan Municipal Airport,US,41.59000015,-95.34279633
KHNZ,Henderson Oxford Airport,US,36.3572998,-78.53579712
KHOB,Lea County Regional Airport,US,32.67869949,-103.2259979
KHOC,Highland County Airport,US,39.18560028,-83.54350281
KHOE,Homerville Airport,US,31.05979919,-82.7786026
KHON,Huron Regional Airport,US,44.39239883,-98.24140167
KHOP,Campbell Army Airfield (Fort Campbell),US,36.66120148,-87.50509644
KHOT,Memorial Field Airport,US,34.47299957,-93.10630035
KHOU,William P Hobby Airport,US,29.63909912,-95.28530121
KHPN,Westchester County Airport,US,41.07559967,-73.71330261
KHPT,Hampton Municipal Airport,US,42.72919846,-93.2263031
KHPY,Baytown Airport,US,29.79080009,-94.95680237
KHQG,Hugoton Municipal Airport,US,37.1554985,-101.375
KHQM,Bowerman Airport,US,46.97000122,-123.9459991
KHQU,Thomson-McDuffie County Airport,US,33.52999878,-82.52500153
KHQZ,Mesquite Metro Airport,US,32.75519943,-96.53029633
KHRI,Hermiston Municipal Airport,US,45.82540131,-119.2669983
KHRJ,Harnett Regional Jetport Airport,US,35.37490082,-78.73760223
KHRL,Valley International Airport,US,26.24040031,-97.65859985
KHRO,Boone County Airport,US,36.26990128,-93.15370178
KHRT,Hurlburt Field,US,30.44210052,-86.68990326
KHRU,Herington Regional Airport,US,38.68899918,-96.80799866
KHRX,Hereford Municipal Airport,US,34.85499954,-102.3290024
KHSA,Stennis International Airport,US,30.37949944,-89.45459747
KHSB,Harrisburg-Raleigh Airport,US,37.80899811,-88.55950165
KHSD,Sundance Airpark,US,35.6086998,-97.70649719
KHSE,Billy Mitchell Airport,US,35.23049927,-75.62200165
KHSI,Hastings Municipal Airport,US,40.61439896,-98.43370056
KHSP,Ingalls Field,US,37.94749832,-79.84220123
KHSR,Hot Springs Municipal Airport,US,43.36339951,-103.3919983
KHST,Homestead ARB Airport,US,25.47850037,-80.39640045
